# 轨迹段 34
# 起点关节(rad): [-0.2592685858355921, -1.6648815313922327, 1.7826109886169434, -3.315120808278219, -1.2181368033038538, 0.018137151002883913]
# 终点关节(rad): [0.018795984238386153, -1.4658607641803187, 1.6639277458190918, -3.2641937414752404, -1.4538708845721644, -0.01138164201845342]
# 指令位姿: [-0.7197747900285301, -0.1914745532668039, 0.7329813018488507, -1.1903072296617354, -1.3704575957599703, 1.2722825118759924]
t,j1,j2,j3,j4,j5,j6,jv1,jv2,jv3,jv4,jv5,jv6,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.0005,-0.259183,-1.664807,1.782570,-3.315116,-1.218259,0.018142,0.025610,0.020604,-0.010758,0.001081,-0.022814,0.000015,-0.621061,-0.042552,0.790141,-1.124558,-1.240626,1.307668,-0.032669,-0.030992,-0.012060,-0.000665,-0.033390,0.011289
0.3039,-0.234167,-1.646739,1.771853,-3.310471,-1.239417,0.015558,0.182789,0.128987,-0.079736,0.032666,-0.155860,-0.019436,-0.638507,-0.061079,0.783301,-1.137120,-1.257530,1.305958,-0.094877,-0.112280,-0.041825,-0.003649,-0.104952,0.038335
0.6165,-0.163924,-1.596592,1.741738,-3.297653,-1.299058,0.008050,0.250471,0.178236,-0.105351,0.046230,-0.213028,-0.026906,-0.668748,-0.099289,0.768734,-1.158191,-1.291650,1.299343,-0.091915,-0.133938,-0.053145,0.012325,-0.117833,0.038028
0.9177,-0.087885,-1.542154,1.709395,-3.283691,-1.363374,-0.000002,0.249847,0.178548,-0.109337,0.045636,-0.213273,-0.027075,-0.694843,-0.140543,0.752804,-1.175492,-1.327603,1.288744,-0.080614,-0.148962,-0.057203,0.028857,-0.113781,0.038332
1.2264,-0.015961,-1.490611,1.678594,-3.270410,-1.424388,-0.007633,0.162996,0.117073,-0.066117,0.029794,-0.138657,-0.016858,-0.714284,-0.178884,0.737804,-1.187285,-1.360081,1.276490,-0.033062,-0.072560,-0.028736,0.018114,-0.052422,0.019210
1.5299,0.017624,-1.466720,1.664417,-3.264328,-1.452828,-0.011020,0.012009,0.010091,-0.005525,0.002431,-0.012107,-0.001001,-0.719692,-0.191513,0.733002,-1.190407,-1.370271,1.272430,0.000065,0.000594,0.000570,0.000248,0.000554,-0.000242
1.8194,0.018808,-1.465892,1.663947,-3.264167,-1.453868,-0.011276,-0.000100,0.000000,-0.000130,0.000146,0.000138,-0.000537,-0.719687,-0.191498,0.733019,-1.190206,-1.370347,1.272270,-0.000010,-0.000009,0.000056,0.000273,0.000036,0.000121
2.0904,0.018806,-1.465871,1.663952,-3.264170,-1.453883,-0.011283,0.000000,0.000008,-0.000064,0.000058,0.000058,-0.000104,-0.719696,-0.191496,0.732999,-1.190210,-1.370365,1.272266,-0.000013,-0.000005,0.000019,0.000072,-0.000008,0.000059
2.3621,0.018798,-1.465866,1.663966,-3.264177,-1.453866,-0.011319,0.000000,0.000141,0.000000,0.000038,0.000038,-0.000077,-0.719707,-0.191497,0.733006,-1.190176,-1.370373,1.272258,-0.000081,-0.000005,-0.000096,0.000087,-0.000154,0.000045
2.6378,0.018808,-1.465853,1.663935,-3.264162,-1.453854,-0.011367,0.000000,0.000059,0.000000,0.000019,0.000019,-0.000134,-0.719706,-0.191494,0.733014,-1.190135,-1.370380,1.272237,-0.000030,-0.000002,-0.000035,0.000113,-0.000049,0.000028
