# 轨迹段 78
# 起点关节(rad): [-0.03617755571474248, -1.6469425360309047, 1.639890480041504, -3.123427693043844, -1.6503055731402796, -0.0008051077472131851]
# 终点关节(rad): [0.09516358971595765, -1.2999229590045374, 1.5730894088745118, -3.4093183676349086, -1.5630043188678187, -0.00346395174135381]
# 指令位姿: [-0.7860880670961631, -0.24344440769758996, 0.6793194968304397, -1.1602132948443051, -1.291081127826374, 1.2848968543499806]
t,j1,j2,j3,j4,j5,j6,jv1,jv2,jv3,jv4,jv5,jv6,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.0003,-0.036180,-1.646914,1.639912,-3.123461,-1.650315,-0.000824,0.005080,0.018773,-0.000312,-0.016598,0.005960,0.000000,-0.622971,-0.137814,0.856426,-1.267416,-1.134969,1.123056,-0.034956,-0.015491,-0.025515,-0.000456,0.001750,0.040850
0.2683,-0.028833,-1.627259,1.636250,-3.139841,-1.645482,-0.000815,0.065675,0.171284,-0.034149,-0.140735,0.044029,-0.000698,-0.643749,-0.147062,0.840576,-1.256453,-1.151978,1.141056,-0.121273,-0.056667,-0.099209,0.000829,-0.000242,0.139363
0.5852,-0.003129,-1.559702,1.623146,-3.195504,-1.628232,-0.001398,0.095636,0.250658,-0.048553,-0.206136,0.061904,-0.002688,-0.680919,-0.165979,0.808418,-1.235583,-1.184335,1.174191,-0.125738,-0.071394,-0.121921,0.000902,0.002091,0.155211
0.9022,0.026229,-1.482021,1.608153,-3.259441,-1.608909,-0.001944,0.095490,0.250448,-0.048251,-0.206969,0.064278,-0.002132,-0.718604,-0.188843,0.770040,-1.212198,-1.219001,1.210074,-0.114647,-0.079960,-0.130916,0.000709,0.006171,0.157095
1.1738,0.052209,-1.413718,1.594857,-3.315855,-1.591541,-0.002481,0.094273,0.250494,-0.048172,-0.205542,0.062399,-0.002466,-0.750480,-0.211979,0.731553,-1.189579,-1.250971,1.243341,-0.103419,-0.086679,-0.141282,0.000320,0.005251,0.158912
1.4742,0.079744,-1.341004,1.580910,-3.375608,-1.573351,-0.003042,0.066429,0.179182,-0.033806,-0.147381,0.046790,-0.001411,-0.776749,-0.234459,0.694202,-1.168464,-1.279971,1.273408,-0.051430,-0.050728,-0.083177,0.000215,0.001606,0.088315
1.7568,0.093848,-1.303648,1.573849,-3.406388,-1.563894,-0.003315,0.013057,0.039022,-0.007634,-0.029997,0.009495,-0.000368,-0.786123,-0.243329,0.679190,-1.160506,-1.291036,1.284634,0.000925,0.000683,0.002228,0.000146,0.001680,-0.000231
2.0475,0.095049,-1.299911,1.573190,-3.409318,-1.563122,-0.003351,-0.000128,0.000210,-0.000141,0.000157,0.000127,-0.000115,-0.786157,-0.243317,0.679194,-1.160485,-1.290968,1.284626,-0.000112,0.000084,-0.000038,0.000099,-0.000114,-0.000035
2.3284,0.095142,-1.299906,1.573133,-3.409326,-1.563129,-0.003384,0.000795,0.000056,-0.000358,0.000058,0.000000,-0.000058,-0.786128,-0.243408,0.679225,-1.160371,-1.291051,1.284738,0.000015,-0.000227,0.000081,0.000043,0.000096,0.000982
2.6213,0.095154,-1.299935,1.573116,-3.409333,-1.563040,-0.003413,0.000000,-0.000179,-0.000092,0.000038,0.000180,-0.000096,-0.786117,-0.243410,0.679266,-1.160266,-1.291074,1.284793,0.000091,-0.000002,0.000188,0.000074,0.000224,0.000119
2.9018,0.095164,-1.299942,1.573102,-3.409330,-1.563038,-0.003428,0.000000,-0.000072,-0.000077,0.000019,0.000061,-0.000092,-0.786120,-0.243414,0.679261,-1.160258,-1.291077,1.284771,-0.000005,-0.000006,0.000048,0.000070,0.000066,0.000058
