# 轨迹段 172
# 起点关节(rad): [-0.11579028764833624, -1.5249895254718226, 1.3447491645812988, -2.825890270863668, -1.4434105078326624, -0.020179573689595998]
# 终点关节(rad): [0.11164054870605469, -1.4084509054767054, 1.5294795989990235, -3.401365105305807, -1.8108410040484828, -0.03620940843691045]
# 指令位姿: [-0.7170180225548339, -0.22626034279536586, 0.7902863536372635, -1.1614959044750983, -1.0226616450983714, 1.1703905857398085]
t,j1,j2,j3,j4,j5,j6,jv1,jv2,jv3,jv4,jv5,jv6,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.0000,-0.115745,-1.524987,1.344749,-2.825955,-1.443456,-0.020168,0.014537,0.003618,0.008450,-0.031585,-0.019995,-0.000226,-0.711366,-0.098107,0.943485,-1.296097,-1.319405,1.155435,-0.008748,-0.020449,-0.024917,0.016361,0.043807,-0.021485
0.3503,-0.102346,-1.518362,1.355534,-2.859555,-1.464871,-0.021042,0.086350,0.044209,0.071005,-0.214957,-0.138265,-0.006289,-0.715975,-0.110181,0.929020,-1.277378,-1.292767,1.152852,-0.018938,-0.054316,-0.065504,0.031836,0.115937,-0.060444
0.6963,-0.069901,-1.501675,1.381975,-2.941717,-1.517348,-0.023284,0.096914,0.052621,0.080076,-0.250821,-0.160382,-0.005979,-0.721329,-0.127893,0.907733,-1.252944,-1.253480,1.150506,-0.009547,-0.054236,-0.063209,0.025202,0.120834,-0.062406
1.0304,-0.036995,-1.484574,1.408802,-3.025229,-1.570738,-0.025604,0.099783,0.048453,0.079813,-0.249118,-0.159910,-0.008586,-0.724522,-0.146955,0.885493,-1.229270,-1.210540,1.150721,-0.007807,-0.056635,-0.069504,0.011527,0.113115,-0.061748
1.3806,-0.002137,-1.466866,1.437060,-3.113332,-1.626981,-0.028078,0.099967,0.051723,0.078849,-0.249000,-0.157789,-0.005173,-0.725940,-0.166765,0.862066,-1.208237,-1.165246,1.152676,0.001351,-0.057879,-0.066864,0.001619,0.119112,-0.062264
1.7207,0.031431,-1.449599,1.464246,-3.198315,-1.680962,-0.030480,0.098737,0.050598,0.079721,-0.249536,-0.158092,-0.005864,-0.725088,-0.186332,0.838841,-1.190073,-1.119588,1.156693,0.007121,-0.057168,-0.066604,-0.009492,0.122015,-0.062263
2.0672,0.065879,-1.431898,1.492175,-3.285411,-1.736777,-0.033004,0.097479,0.048965,0.082551,-0.251017,-0.162548,-0.006055,-0.721947,-0.206754,0.814319,-1.174024,-1.070598,1.162830,0.011773,-0.056466,-0.070008,-0.019393,0.115728,-0.061734
2.4210,0.098739,-1.415196,1.518765,-3.368483,-1.789980,-0.035178,0.061086,0.032495,0.051194,-0.150556,-0.096161,-0.003474,-0.718064,-0.223022,0.794246,-1.163560,-1.030947,1.169087,0.006635,-0.019238,-0.023912,-0.010219,0.044251,-0.024731
2.7712,0.111633,-1.408547,1.529321,-3.401329,-1.810834,-0.036075,-0.000869,-0.000268,0.000424,0.001480,0.000288,-0.002205,-0.716922,-0.226180,0.790482,-1.161290,-1.022390,1.170433,0.000021,0.000091,-0.000018,0.000476,-0.000288,0.000003
3.1278,0.111629,-1.408544,1.529314,-3.401372,-1.810855,-0.036279,-0.000056,-0.000077,0.000079,0.000081,0.000081,-0.000192,-0.716974,-0.226177,0.790398,-1.161328,-1.022504,1.170326,-0.000363,-0.000017,-0.000903,0.000279,-0.001398,0.000003
3.4826,0.111638,-1.408456,1.529453,-3.401356,-1.810846,-0.036293,-0.000026,0.000000,0.000268,0.000038,0.000038,-0.000058,-0.717005,-0.226191,0.790303,-1.161420,-1.022630,1.170261,-0.000021,0.000013,-0.000117,0.000068,-0.000220,0.000008
