# 轨迹段 130
# 起点关节(rad): [-0.04234048524965459, -1.2491850058185023, 1.1684508323669434, -2.9331592718707484, -1.557676426564352, -0.006292645131246388]
# 终点关节(rad): [-0.05172855058778936, -1.4984476248370568, 1.803750991821289, -3.4212160269366665, -1.4423839727984826, -0.005266491566793263]
# 指令位姿: [-0.690736825327448, -0.14350931439949383, 0.6802547708409382, -1.1872806954951967, -1.2875411454554377, 1.2561529969027811]
t,j1,j2,j3,j4,j5,j6,jv1,jv2,jv3,jv4,jv5,jv6,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.0000,-0.042340,-1.249252,1.168566,-2.933334,-1.557638,-0.006298,0.000000,-0.014409,0.033832,-0.026829,0.010473,0.000000,-0.873522,-0.130757,0.857569,-1.313714,-1.282956,1.130402,0.018788,-0.002381,-0.024752,-0.001259,0.009511,0.015297
0.3242,-0.042628,-1.261020,1.198645,-2.956119,-1.552238,-0.006290,-0.003615,-0.080603,0.202483,-0.155849,0.036444,0.000000,-0.862000,-0.131628,0.843994,-1.303983,-1.283336,1.141056,0.057824,-0.003735,-0.064787,-0.003409,0.043318,0.041773
0.6726,-0.043874,-1.292954,1.279862,-3.018641,-1.537421,-0.006127,-0.004103,-0.096198,0.249650,-0.190950,0.044900,0.000629,-0.841945,-0.133016,0.821839,-1.287605,-1.283740,1.158789,0.061835,-0.003820,-0.068239,-0.003084,0.039671,0.040415
0.9984,-0.045113,-1.324992,1.361348,-3.081292,-1.522693,-0.005981,-0.003947,-0.098883,0.250834,-0.191982,0.045490,0.000372,-0.821005,-0.134467,0.799760,-1.271853,-1.284219,1.175200,0.068327,-0.004527,-0.068443,-0.001911,0.041124,0.042372
1.3504,-0.046388,-1.358878,1.447791,-3.147793,-1.506940,-0.005825,-0.003873,-0.098009,0.250778,-0.190969,0.045183,0.000518,-0.797043,-0.136129,0.775768,-1.254587,-1.284902,1.192773,0.072572,-0.004522,-0.070389,-0.000944,0.041533,0.040358
1.6839,-0.047711,-1.392236,1.533101,-3.213312,-1.491516,-0.005698,-0.004569,-0.096536,0.247850,-0.190229,0.045494,0.000364,-0.770994,-0.137875,0.750816,-1.237112,-1.285531,1.209884,0.076270,-0.005328,-0.073243,-0.000493,0.039017,0.042386
2.0346,-0.049038,-1.426359,1.620313,-3.280168,-1.475636,-0.005566,-0.004374,-0.098722,0.249413,-0.190735,0.045640,0.000245,-0.743100,-0.139789,0.725235,-1.219182,-1.286370,1.227041,0.082435,-0.005506,-0.074110,0.000068,0.039014,0.041026
2.3857,-0.050351,-1.460961,1.708280,-3.347794,-1.459742,-0.005432,-0.003362,-0.099724,0.250640,-0.193638,0.045797,0.000242,-0.714614,-0.141775,0.700337,-1.201671,-1.287004,1.243156,0.081023,-0.005820,-0.066900,0.001001,0.040104,0.039306
2.7266,-0.051403,-1.489937,1.782022,-3.404607,-1.446281,-0.005322,-0.001894,-0.047280,0.117700,-0.089519,0.020287,0.000211,-0.693493,-0.143310,0.682741,-1.188647,-1.287306,1.254695,0.020891,-0.001368,-0.019544,0.000246,0.008694,0.010121
3.0639,-0.051709,-1.498301,1.803744,-3.421204,-1.442542,-0.005288,-0.000077,0.000304,0.000000,0.000383,0.000219,0.000192,-0.690847,-0.143466,0.680162,-1.187475,-1.287502,1.255859,-0.000077,0.000001,-0.000089,-0.000120,-0.000268,0.000025
3.4189,-0.051733,-1.498345,1.803741,-3.421223,-1.442403,-0.005274,0.000000,-0.001161,0.000000,0.000069,0.000280,0.000058,-0.690756,-0.143478,0.680268,-1.187298,-1.287483,1.256073,0.000147,-0.000020,0.000183,-0.000030,0.000216,0.000137
3.7620,-0.051729,-1.498445,1.803768,-3.421221,-1.442386,-0.005264,0.000000,-0.000072,0.000000,0.000038,0.000077,0.000038,-0.690770,-0.143475,0.680250,-1.187306,-1.287517,1.256058,0.000025,-0.000008,0.000032,-0.000020,0.000015,0.000076
