# 轨迹段 101
# 起点关节(rad): [-0.08872110048402959, -1.3947918097125451, 1.5989360809326172, -3.4178879896747034, -1.3538068930255336, 0.01277705654501915]
# 终点关节(rad): [-0.16645700136293584, -1.4155562559710901, 1.7566373825073243, -3.692930618916647, -1.406590763722555, 0.0324800968170166]
# 指令位姿: [-0.7172573119796014, -0.06407458069887947, 0.674105683935445, -1.0524591497320346, -1.057438675255359, 1.3043364313080625]
t,j1,j2,j3,j4,j5,j6,jv1,jv2,jv3,jv4,jv5,jv6,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.0000,-0.088757,-1.394809,1.598967,-3.418051,-1.353795,0.012775,-0.008974,-0.002314,0.020116,-0.036110,-0.002842,0.001154,-0.760029,-0.119071,0.736169,-1.093049,-1.246585,1.341976,0.012952,0.020167,-0.020439,-0.003774,0.047292,-0.044342
0.3359,-0.097635,-1.397343,1.617459,-3.450429,-1.359865,0.015119,-0.061536,-0.015253,0.122583,-0.211218,-0.041464,0.013626,-0.752530,-0.107149,0.723410,-1.085799,-1.207454,1.334686,0.036080,0.052399,-0.057067,-0.008463,0.124936,-0.116869
0.6983,-0.121867,-1.403918,1.666396,-3.535440,-1.376334,0.021119,-0.072309,-0.017815,0.143059,-0.250024,-0.047442,0.018780,-0.739217,-0.088874,0.703436,-1.072914,-1.145474,1.322710,0.039795,0.049884,-0.058144,-0.008045,0.123149,-0.114671
1.0457,-0.146756,-1.410280,1.716661,-3.623321,-1.393194,0.027455,-0.067769,-0.017096,0.132804,-0.234108,-0.045793,0.015478,-0.724741,-0.071658,0.683306,-1.059486,-1.085505,1.310069,0.031403,0.031449,-0.038948,-0.005576,0.086325,-0.078059
1.4081,-0.164564,-1.415110,1.752590,-3.685827,-1.405219,0.031725,-0.013952,-0.003441,0.029813,-0.052704,-0.010040,0.002136,-0.717379,-0.064114,0.674171,-1.052310,-1.057782,1.304259,0.000325,0.000598,-0.001228,-0.001483,-0.001906,-0.001329
1.7560,-0.166452,-1.415494,1.756628,-3.692955,-1.406411,0.032391,-0.000087,-0.000079,0.000141,0.000345,-0.000115,0.000253,-0.717303,-0.064083,0.674061,-1.052393,-1.057556,1.304403,0.000252,0.000106,0.000286,-0.000402,0.000289,-0.001147
2.1044,-0.166447,-1.415564,1.756630,-3.692916,-1.406565,0.032430,-0.000038,-0.000105,0.000054,0.000069,-0.000272,0.000100,-0.717275,-0.064069,0.674095,-1.052466,-1.057408,1.304348,0.000031,0.000026,0.000017,-0.000109,-0.000030,-0.000144
2.4502,-0.166440,-1.415561,1.756645,-3.692924,-1.406586,0.032456,-0.000023,-0.000038,0.000038,0.000038,-0.000065,0.000077,-0.717277,-0.064062,0.674094,-1.052473,-1.057366,1.304335,0.000011,0.000012,0.000002,-0.000092,-0.000030,-0.000053
