# 轨迹段 115
# 起点关节(rad): [0.026852303743362428, -1.686068360005514, 1.599556827545166, -3.035330597554342, -1.582916561757223, -0.0013712088214319351]
# 终点关节(rad): [0.0899040088057518, -1.5724515120135707, 1.8839178085327148, -3.52035304704775, -1.8406652609454555, -0.019402901326314746]
# 指令位姿: [-0.6073890264700726, -0.1979298650080591, 0.6865032137237276, -1.2358464496773853, -1.0349986129075235, 1.1046126972060377]
t,j1,j2,j3,j4,j5,j6,jv1,jv2,jv3,jv4,jv5,jv6,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.0000,0.026876,-1.686068,1.599708,-3.035583,-1.582993,-0.001402,0.005890,0.008659,0.025203,-0.041115,-0.021871,-0.000894,-0.588046,-0.182223,0.897038,-1.213937,-1.236061,1.213305,-0.013383,-0.003300,-0.043932,0.004305,0.020549,-0.042505
0.3580,0.031534,-1.677989,1.620522,-3.071243,-1.602082,-0.002570,0.027691,0.053904,0.128034,-0.217020,-0.113814,-0.012145,-0.595106,-0.183944,0.872876,-1.215918,-1.212884,1.200003,-0.026047,-0.008955,-0.108392,0.009997,0.046760,-0.101093
0.7010,0.042341,-1.658335,1.668977,-3.153374,-1.645784,-0.005674,0.030864,0.056829,0.146367,-0.250545,-0.133855,-0.012241,-0.603761,-0.186971,0.833717,-1.219381,-1.175863,1.178953,-0.019228,-0.008331,-0.110614,0.006412,0.041704,-0.101381
1.0439,0.053637,-1.638163,1.719750,-3.240127,-1.692075,-0.008925,0.031326,0.060370,0.144660,-0.249184,-0.130952,-0.011075,-0.609060,-0.189940,0.795996,-1.223049,-1.140666,1.159431,-0.009032,-0.007733,-0.109778,0.000898,0.044293,-0.104350
1.3962,0.064952,-1.617637,1.770926,-3.327413,-1.738170,-0.012190,0.032357,0.058966,0.146978,-0.250135,-0.135128,-0.009756,-0.611289,-0.192934,0.757313,-1.227110,-1.103616,1.139809,-0.000170,-0.007379,-0.108912,-0.001396,0.046190,-0.102104
1.7385,0.076131,-1.597333,1.821579,-3.413826,-1.784157,-0.015399,0.033528,0.056215,0.145432,-0.251116,-0.131255,-0.012053,-0.610494,-0.195745,0.719628,-1.231395,-1.067110,1.121220,0.006720,-0.006593,-0.109147,0.002275,0.038192,-0.103012
2.0853,0.086341,-1.578908,1.868009,-3.493296,-1.826450,-0.018228,0.018986,0.033137,0.080749,-0.135807,-0.072174,-0.005591,-0.607946,-0.197636,0.691200,-1.235246,-1.039471,1.107113,0.003302,-0.002208,-0.031739,-0.000345,0.012767,-0.029896
2.4342,0.089909,-1.572442,1.883932,-3.520422,-1.840685,-0.019283,0.000205,0.000327,0.000381,0.000648,0.000594,-0.001289,-0.607411,-0.197905,0.686462,-1.235864,-1.035057,1.104550,-0.000063,-0.000084,-0.000192,0.000279,-0.000512,0.000265
2.7776,0.089909,-1.572439,1.883911,-3.520358,-1.840668,-0.019432,0.000049,0.000051,0.000079,0.000077,0.000077,-0.000284,-0.607401,-0.197902,0.686493,-1.235803,-1.035048,1.104520,-0.000018,-0.000031,-0.000067,0.000166,-0.000182,0.000086
3.1253,0.089892,-1.572447,1.883927,-3.520346,-1.840641,-0.019458,0.000026,0.000026,0.000038,0.000038,0.000038,-0.000058,-0.607412,-0.197900,0.686464,-1.235829,-1.035107,1.104447,-0.000012,-0.000021,-0.000043,0.000069,-0.000112,0.000060
